'sample #','MLII','V1'
85468,900,617
85469,895,616
85470,890,618
85471,892,622
85472,897,627
85473,903,630
85474,899,633
85475,888,635
85476,882,645
85477,894,662
85478,908,704
85479,919,761
85480,919,769
85481,915,734
85482,913,793
85483,920,920
85484,922,1047
85485,925,1174
85486,927,1301
85487,926,1318
85488,925,1363
85489,927,1392
85490,931,1403
85491,931,1404
85492,929,1408
85493,920,1410
85494,917,1413
85495,917,1414
85496,920,1419
85497,921,1421
85498,922,1423
85499,918,1420
85500,914,1420
85501,918,1424
85502,919,1425
85503,922,1425
85504,920,1423
85505,913,1423
85506,911,1418
85507,914,1423
85508,918,1423
85509,918,1423
85510,916,1420
85511,908,1417
85512,900,1418
85513,900,1419
85514,905,1419
85515,910,1418
85516,912,1419
85517,909,1415
85518,904,1413
85519,908,1414
85520,912,1417
85521,921,1416
85522,922,1414
85523,918,1412
85524,914,1410
85525,917,1409
85526,920,1411
85527,916,1410
85528,911,1409
85529,911,1408
85530,912,1403
85531,915,1405
85532,910,1407
85533,906,1404
85534,900,1403
85535,899,1402
85536,905,1399
85537,923,1402
85538,946,1403
85539,967,1403
85540,984,1401
85541,997,1398
85542,1011,1398
85543,1030,1399
85544,1052,1401
85545,1074,1400
85546,1095,1400
85547,1111,1396
85548,1120,1395
85549,1117,1396
85550,1107,1395
85551,1088,1396
85552,1052,1393
85553,999,1390
85554,941,1385
85555,905,1386
85556,882,1388
85557,867,1386
85558,865,1384
85559,867,1384
85560,874,1381
85561,880,1382
85562,881,1383
85563,886,1383
85564,889,1381
85565,891,1379
85566,887,1377
85567,882,1378
85568,878,1380
85569,879,1377
85570,881,1376
85571,882,1373
85572,881,1374
85573,882,1374
85574,889,1373
85575,893,1373
85576,896,1371
85577,897,1370
85578,895,1367
85579,894,1367
85580,895,1369
85581,897,1370
85582,897,1369
85583,899,1365
85584,894,1365
85585,891,1365
85586,892,1365
85587,892,1365
85588,894,1364
85589,895,1360
85590,894,1360
85591,898,1360
85592,900,1362
85593,898,1360
85594,897,1360
85595,895,1357
85596,895,1356
85597,898,1355
85598,899,1357
85599,900,1356
85600,898,1354
85601,899,1351
85602,893,1352
85603,893,1351
85604,896,1353
85605,904,1351
85606,910,1349
85607,913,1348
85608,909,1346
85609,913,1347
85610,917,1348
85611,922,1351
85612,919,1346
85613,915,1343
85614,916,1344
85615,921,1344
85616,925,1345
85617,926,1344
85618,923,1342
85619,919,1339
85620,917,1338
85621,921,1339
85622,927,1343
85623,931,1340
85624,930,1339
85625,929,1338
85626,927,1335
85627,927,1336
85628,932,1338
85629,937,1336
85630,936,1336
85631,932,1332
85632,927,1331
85633,927,1332
85634,932,1334
85635,938,1332
85636,937,1332
85637,937,1329
85638,934,1326
85639,932,1329
85640,936,1329
85641,937,1328
85642,940,1328
85643,940,1326
85644,937,1325
85645,939,1322
85646,941,1325
85647,943,1325
85648,941,1322
85649,936,1321
85650,932,1321
85651,935,1319
85652,937,1321
85653,937,1318
85654,935,1320
85655,929,1313
85656,924,1314
85657,929,1315
85658,932,1316
85659,937,1316
85660,937,1314
85661,935,1310
85662,929,1308
85663,927,1309
85664,925,1310
85665,924,1309
85666,922,1308
85667,919,1304
85668,919,1305
85669,927,1306
85670,931,1307
85671,931,1305
85672,927,1303
85673,920,1301
85674,915,1300
85675,914,1300
85676,918,1301
85677,920,1302
85678,921,1298
85679,918,1296
85680,917,1295
85681,919,1297
85682,921,1295
85683,928,1296
85684,927,1295
85685,923,1290
85686,917,1292
85687,915,1289
85688,915,1292
85689,916,1291
85690,916,1290
85691,917,1287
85692,915,1287
85693,918,1285
85694,920,1286
85695,921,1285
85696,920,1283
85697,918,1283
85698,916,1281
85699,919,1281
85700,920,1281
85701,920,1281
85702,920,1280
85703,923,1279
85704,922,1279
85705,921,1277
85706,922,1278
85707,922,1279
85708,925,1277
85709,928,1275
85710,929,1274
85711,929,1275
85712,930,1274
85713,935,1272
85714,940,1273
85715,943,1270
85716,942,1269
85717,942,1270
85718,940,1271
85719,942,1268
85720,945,1270
85721,949,1265
85722,955,1264
85723,960,1267
85724,961,1268
85725,961,1266
85726,960,1264
85727,955,1262
85728,955,1260
85729,959,1260
85730,962,1261
85731,963,1260
85732,958,1258
85733,955,1256
85734,954,1253
85735,956,1255
85736,961,1256
85737,962,1255
85738,960,1251
85739,952,1247
85740,948,1245
85741,955,1247
85742,961,1244
85743,969,1244
85744,974,1241
85745,974,1235
85746,974,1231
85747,974,1227
85748,972,1220
85749,973,1205
85750,974,1178
85751,972,1114
85752,964,994
85753,960,866
85754,954,738
85755,954,610
85756,954,482
85757,952,372
85758,949,352
85759,945,339
85760,944,326
85761,951,322
85762,956,315
85763,955,309
85764,952,306
85765,951,305
85766,950,306
85767,957,306
85768,963,306
85769,961,304
85770,958,303
85771,960,307
85772,964,312
85773,969,313
85774,968,320
85775,961,323
85776,957,331
85777,957,347
85778,967,376
85779,980,437
85780,999,564
85781,1012,691
85782,1027,818
85783,1050,945
85784,1074,1072
85785,1097,1194
85786,1113,1212
85787,1122,1227
85788,1141,1238
85789,1165,1246
85790,1189,1255
85791,1209,1259
85792,1212,1261
85793,1204,1262
85794,1187,1262
85795,1164,1265
85796,1119,1267
85797,1049,1266
85798,993,1266
85799,961,1264
85800,944,1260
85801,937,1263
85802,940,1264
85803,947,1260
85804,958,1251
85805,964,1215
85806,958,1136
85807,959,1101
85808,969,1168
85809,979,1243
85810,984,1266
85811,991,1257
85812,992,1252
85813,990,1260
85814,991,1266
85815,990,1263
85816,990,1263
85817,993,1260
85818,995,1261
85819,998,1262
85820,1002,1264
85821,1005,1263
85822,1008,1262
85823,1012,1260
85824,1012,1260
85825,1010,1262
85826,1009,1261
85827,1008,1261
85828,1006,1261
85829,1008,1257
85830,1010,1256
85831,1010,1257
85832,1009,1260
85833,1014,1259
85834,1014,1259
85835,1017,1255
85836,1013,1252
85837,1017,1256
85838,1018,1256
85839,1023,1253
85840,1023,1254
85841,1023,1249
85842,1022,1248
85843,1020,1251
85844,1022,1252
85845,1026,1250
85846,1024,1251
85847,1023,1249
85848,1021,1245
85849,1022,1248
85850,1029,1249
85851,1036,1248
85852,1037,1249
85853,1037,1244
85854,1039,1242
85855,1043,1244
85856,1041,1248
85857,1042,1247
85858,1043,1245
85859,1041,1242
85860,1040,1240
85861,1038,1243
85862,1041,1242
85863,1042,1245
85864,1047,1242
85865,1052,1237
85866,1050,1237
85867,1050,1239
85868,1048,1241
85869,1045,1240
85870,1043,1240
85871,1048,1237
85872,1051,1237
85873,1052,1234
85874,1053,1237
85875,1048,1236
85876,1044,1235
85877,1042,1233
85878,1046,1231
85879,1048,1235
85880,1048,1233
85881,1050,1236
85882,1053,1233
85883,1052,1230
85884,1042,1229
85885,1038,1230
85886,1038,1232
85887,1041,1231
85888,1042,1229
85889,1039,1226
85890,1038,1226
85891,1035,1227
85892,1035,1228
85893,1036,1228
85894,1035,1226
85895,1034,1224
85896,1031,1224
85897,1032,1223
85898,1032,1224
85899,1030,1223
85900,1025,1224
85901,1021,1222
85902,1020,1219
85903,1025,1222
85904,1030,1222
85905,1031,1222
85906,1030,1221
85907,1028,1217
85908,1028,1218
85909,1028,1218
85910,1029,1219
85911,1031,1218
85912,1029,1216
85913,1029,1215
85914,1025,1215
85915,1023,1215
85916,1022,1214
85917,1023,1216
85918,1024,1216
85919,1022,1211
85920,1020,1210
85921,1017,1213
85922,1017,1215
85923,1015,1212
85924,1012,1211
85925,1010,1207
85926,1010,1206
85927,1013,1208
85928,1010,1211
85929,1010,1208
85930,1010,1206
85931,1006,1203
85932,999,1204
85933,994,1204
85934,991,1207
85935,994,1206
85936,995,1204
85937,996,1202
85938,996,1201
85939,994,1203
85940,992,1203
85941,989,1202
85942,985,1200
85943,983,1197
85944,980,1197
85945,982,1198
85946,983,1198
85947,987,1198
85948,986,1198
85949,987,1196
85950,989,1196
85951,986,1197
85952,985,1197
85953,984,1196
85954,981,1194
85955,982,1194
85956,980,1193
85957,981,1192
85958,982,1194
85959,985,1193
85960,985,1193
85961,985,1189
85962,981,1189
85963,982,1188
85964,982,1191
85965,991,1191
85966,989,1190
85967,985,1188
85968,975,1186
85969,974,1187
85970,984,1186
85971,1001,1188
85972,1018,1189
85973,1034,1186
85974,1049,1186
85975,1072,1187
85976,1098,1191
85977,1121,1191
85978,1140,1189
85979,1158,1186
85980,1173,1185
85981,1190,1189
85982,1202,1189
85983,1207,1188
85984,1199,1188
85985,1178,1186
85986,1144,1182
85987,1086,1182
85988,1008,1182
85989,956,1180
85990,930,1180
85991,919,1177
85992,912,1178
85993,915,1176
85994,925,1179
85995,934,1177
85996,939,1177
85997,938,1174
85998,936,1173
85999,940,1173
86000,947,1175
86001,945,1175
86002,938,1175
86003,931,1171
86004,927,1170
86005,928,1170
86006,931,1171
86007,940,1172
86008,940,1169
86009,937,1168
86010,933,1168
86011,938,1168
86012,946,1169
86013,954,1168
86014,955,1169
86015,949,1167
86016,945,1163
86017,946,1165
86018,944,1168
86019,945,1167
86020,946,1165
86021,948,1163
86022,946,1163
86023,950,1163
86024,952,1165
86025,955,1163
86026,950,1161
86027,942,1161
86028,932,1162
86029,927,1160
86030,930,1162
86031,943,1162
86032,958,1161
86033,963,1160
86034,957,1155
86035,951,1158
86036,948,1162
86037,959,1159
86038,967,1158
86039,965,1156
86040,957,1155
86041,956,1157
86042,956,1159
86043,962,1157
86044,965,1156
86045,964,1153
86046,958,1152
86047,957,1153
86048,959,1155
86049,962,1155
86050,961,1152
86051,962,1150
86052,964,1148
86053,968,1150
86054,968,1154
86055,966,1149
86056,962,1148
86057,959,1147
86058,956,1146
86059,954,1150
86060,955,1148
86061,959,1147
86062,960,1146
86063,955,1143
86064,948,1143
86065,949,1143
86066,956,1146
86067,966,1145
86068,976,1145
86069,983,1143
86070,984,1142
86071,984,1141
86072,982,1143
86073,983,1144
86074,982,1142
86075,988,1142
86076,986,1138
86077,988,1140
86078,987,1140
86079,988,1140
86080,988,1142
86081,987,1138
86082,984,1136
86083,982,1138
86084,982,1139
86085,978,1140
86086,973,1139
86087,970,1134
86088,971,1134
86089,974,1136
86090,974,1138
86091,972,1137
86092,969,1136
86093,962,1133
86094,959,1135
86095,960,1134
86096,961,1136
86097,964,1135
86098,964,1135
86099,962,1133
86100,954,1132
86101,950,1132
86102,947,1132
86103,950,1133
86104,952,1132
86105,951,1130
86106,949,1130
86107,947,1130
86108,949,1130
86109,949,1132
86110,941,1131
86111,937,1128
86112,934,1127
86113,932,1127
86114,929,1129
86115,927,1128
86116,929,1128
86117,933,1127
86118,936,1123
86119,941,1123
86120,945,1128
86121,944,1128
86122,944,1128
86123,941,1123
86124,938,1121
86125,935,1124
86126,937,1125
86127,938,1125
86128,937,1124
86129,936,1119
86130,936,1121
86131,937,1123
86132,938,1123
86133,941,1121
86134,936,1124
86135,933,1118
86136,934,1119
86137,938,1120
86138,934,1122
86139,934,1121
86140,929,1120
86141,925,1117
86142,922,1118
86143,925,1116
86144,932,1118
86145,935,1118
86146,933,1118
86147,933,1116
86148,932,1114
86149,933,1115
86150,929,1116
86151,928,1117
86152,922,1117
86153,919,1113
86154,918,1113
86155,922,1115
86156,927,1116
86157,932,1117
86158,934,1114
86159,932,1111
86160,932,1110
86161,936,1114
86162,934,1112
86163,935,1113
86164,933,1111
86165,936,1108
86166,931,1109
86167,932,1109
86168,935,1112
86169,937,1112
86170,936,1110
86171,926,1109
86172,927,1107
86173,928,1107
86174,928,1110
86175,927,1109
86176,921,1108
86177,919,1104
86178,921,1103
86179,924,1106
86180,923,1107
86181,927,1106
86182,930,1106
86183,922,1103
86184,917,1103
86185,915,1105
86186,919,1105
86187,923,1105
86188,925,1106
86189,925,1103
86190,924,1103
86191,926,1100
86192,926,1103
86193,928,1106
86194,929,1105
86195,930,1103
86196,926,1100
86197,923,1101
86198,918,1101
86199,917,1101
86200,917,1100
86201,920,1100
86202,921,1098
86203,924,1101
86204,923,1100
86205,924,1102
86206,925,1101
86207,928,1098
86208,922,1097
86209,919,1098
86210,915,1101
86211,911,1101
86212,909,1099
86213,908,1098
86214,907,1098
86215,910,1098
86216,908,1101
86217,909,1100
86218,909,1098
86219,914,1098
86220,925,1096
86221,952,1101
86222,975,1100
86223,996,1101
86224,1014,1101
86225,1030,1098
86226,1046,1100
86227,1065,1101
86228,1087,1102
86229,1109,1102
86230,1126,1099
86231,1131,1097
86232,1122,1096
86233,1105,1098
86234,1081,1099
86235,1047,1097
86236,994,1094
86237,942,1091
86238,903,1092
86239,880,1093
86240,871,1091
86241,873,1094
86242,881,1092
86243,890,1089
86244,891,1089
86245,891,1086
86246,889,1091
86247,889,1090
86248,893,1091
86249,892,1087
86250,890,1087
86251,891,1087
86252,890,1088
86253,892,1090
86254,888,1089
86255,888,1086
86256,893,1084
86257,900,1087
86258,903,1087
86259,904,1085
86260,904,1084
86261,902,1085
86262,899,1082
86263,897,1083
86264,896,1086
86265,899,1086
86266,903,1086
86267,907,1083
86268,904,1082
86269,902,1083
86270,901,1085
86271,903,1084
86272,899,1083
86273,901,1081
86274,898,1080
86275,902,1082
86276,907,1083
86277,913,1081
86278,919,1081
86279,917,1079
86280,912,1079
86281,909,1079
86282,908,1082
86283,907,1081
86284,906,1081
86285,909,1076
86286,911,1079
86287,915,1082
86288,920,1083
86289,921,1079
86290,918,1079
86291,914,1079
86292,912,1077
86293,917,1077
86294,920,1078
86295,918,1079
86296,913,1076
86297,914,1075
86298,920,1076
86299,930,1078
86300,939,1078
86301,937,1077
86302,931,1078
86303,935,1077
86304,939,1075
86305,941,1077
86306,936,1077
86307,936,1078
86308,942,1078
86309,948,1074
86310,951,1076
86311,953,1077
86312,956,1078
86313,959,1077
86314,963,1078
86315,963,1074
86316,958,1075
86317,956,1074
86318,956,1076
86319,956,1075
86320,959,1075
86321,958,1074
86322,961,1071
86323,967,1073
86324,971,1077
86325,971,1075
86326,969,1073
86327,972,1072
86328,974,1071
86329,978,1072
86330,982,1073
86331,989,1077
86332,987,1072
86333,982,1072
86334,978,1070
86335,979,1070
86336,986,1073
86337,990,1072
86338,988,1072
86339,986,1070
86340,985,1069
86341,987,1071
86342,989,1071
86343,988,1071
86344,986,1071
86345,984,1071
86346,982,1067
86347,982,1069
86348,976,1069
86349,970,1070
86350,967,1068
86351,967,1066
86352,966,1065
86353,966,1068
86354,965,1069
86355,965,1070
86356,963,1067
86357,968,1066
86358,965,1065
86359,962,1068
86360,956,1066
86361,956,1067
86362,956,1067
86363,951,1063
86364,945,1064
86365,938,1066
86366,938,1065
86367,944,1068
86368,949,1065
86369,950,1064
86370,942,1063
86371,938,1066
86372,942,1067
86373,947,1066
86374,952,1065
86375,957,1064
86376,958,1062
86377,956,1064
86378,956,1065
86379,956,1067
86380,958,1066
86381,954,1062
86382,953,1065
86383,953,1063
86384,956,1066
86385,960,1063
86386,961,1064
86387,958,1062
86388,952,1061
86389,947,1060
86390,945,1065
86391,951,1063
86392,957,1063
86393,962,1060
86394,955,1060
86395,953,1063
86396,955,1063
86397,957,1065
86398,960,1064
86399,958,1061
86400,958,1059
86401,961,1060
86402,965,1060
86403,966,1063
86404,964,1061
86405,963,1059
86406,960,1060
86407,960,1061
86408,960,1062
86409,960,1063
86410,958,1059
86411,957,1057
86412,956,1059
86413,958,1059
86414,957,1060
86415,959,1062
86416,961,1060
86417,963,1058
86418,962,1055
86419,964,1060
86420,962,1063
86421,963,1060
86422,963,1060
86423,962,1058
86424,958,1057
86425,961,1059
86426,963,1062
86427,967,1061
86428,970,1060
86429,969,1056
86430,965,1057
86431,965,1058
86432,966,1060
86433,970,1058
86434,965,1059
86435,962,1056
86436,957,1055
86437,959,1058
86438,959,1060
86439,958,1058
86440,956,1057
86441,952,1057
86442,951,1056
86443,953,1058
86444,958,1059
86445,963,1058
86446,965,1057
86447,964,1053
86448,962,1055
86449,960,1057
86450,961,1057
86451,964,1056
86452,964,1055
86453,965,1055
86454,964,1054
86455,961,1054
86456,957,1057
86457,959,1057
86458,960,1056
86459,960,1052
86460,964,1053
86461,974,1054
86462,984,1056
86463,1004,1059
86464,1020,1056
86465,1038,1054
86466,1053,1053
86467,1063,1054
86468,1076,1059
86469,1089,1057
86470,1110,1058
86471,1135,1055
86472,1157,1054
86473,1173,1056
86474,1177,1057
86475,1165,1058
86476,1146,1056
86477,1125,1056
86478,1097,1053
86479,1047,1051
86480,984,1053
86481,935,1050
86482,911,1051
86483,899,1047
86484,895,1047
86485,895,1049
86486,903,1050
86487,917,1050
86488,925,1051
86489,924,1048
86490,925,1047
86491,934,1050
86492,941,1050
86493,947,1051
86494,943,1049
86495,939,1046
86496,936,1046
86497,936,1047
86498,938,1051
86499,941,1051
86500,943,1049
86501,947,1048
86502,950,1045
86503,955,1046
86504,955,1048
86505,956,1048
86506,958,1050
86507,956,1046
86508,952,1045
86509,957,1046
86510,959,1049
86511,960,1046
86512,961,1046
86513,959,1045
86514,959,1044
86515,959,1046
86516,961,1048
86517,963,1048
86518,965,1044
86519,966,1042
86520,968,1043
86521,969,1043
86522,968,1044
86523,968,1047
86524,965,1043
86525,966,1041
86526,965,1041
86527,971,1043
86528,971,1045
86529,971,1044
86530,976,1042
86531,978,1039
86532,974,1039
86533,972,1042
86534,975,1043
86535,978,1042
86536,977,1040
86537,974,1039
86538,973,1037
86539,977,1042
86540,982,1043
86541,984,1043
86542,984,1042
86543,986,1040
86544,986,1039
86545,988,1039
86546,987,1040
86547,989,1040
86548,991,1041
86549,994,1038
86550,992,1038
